Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2027-03-07,Widget B,South,139,24,Male,2.4785724704900858
2027-03-08,Widget A,South,759,57,Male,2.317221251458397
2027-03-09,Widget C,South,317,50,Female,2.6941623089660327
2027-03-10,Widget A,West,830,38,Female,3.2865464718965303
2027-03-11,Widget C,North,181,19,Female,4.6115065882519835
2027-03-12,Widget B,West,944,35,Female,2.5779385253900213
2027-03-13,Widget C,South,819,64,Male,4.924524782846203
2027-03-14,Widget D,East,300,50,Male,4.036112192204811
2027-03-15,Widget B,East,546,54,Female,3.045924187153533
2027-03-16,Widget D,South,943,51,Male,3.5761057484477763
2027-03-17,Widget A,East,527,37,Female,1.408896684527778
2027-03-18,Widget A,South,137,52,Female,4.378086125254619
2027-03-19,Widget A,East,310,68,Female,3.3294298202558634
2027-03-20,Widget C,West,543,67,Female,4.944269920838407
2027-03-21,Widget B,North,426,35,Male,3.5457149750113963
2027-03-22,Widget A,North,860,63,Female,4.3364463330653
2027-03-23,Widget A,West,326,41,Male,4.199050971180959
2027-03-24,Widget B,West,147,25,Female,2.3818446058730753
2027-03-25,Widget A,South,117,47,Female,2.0384425009328466
2027-03-26,Widget D,South,538,61,Female,2.72197433372604
2027-03-27,Widget B,South,906,27,Female,2.8689653776353485
2027-03-28,Widget B,East,807,40,Male,1.9603388077465755
2027-03-29,Widget B,South,286,69,Female,4.578391493403887
2027-03-30,Widget D,West,444,66,Male,3.170191449202584
2027-03-31,Widget B,North,323,28,Female,4.913777568614279
2027-04-01,Widget D,East,929,19,Female,4.240071112185053
2027-04-02,Widget B,South,587,43,Female,3.222819441567784
2027-04-03,Widget C,East,976,53,Male,4.788161112577437
2027-04-04,Widget A,East,948,50,Female,3.0194992603812283
2027-04-05,Widget C,South,328,64,Female,4.548426050074681
2027-04-06,Widget A,East,489,30,Female,2.432579124783222
2027-04-07,Widget D,North,688,57,Female,2.5145695336163763
2027-04-08,Widget C,West,287,42,Female,2.6725227318837246
2027-04-09,Widget B,West,957,21,Male,3.1865025837729846
2027-04-10,Widget A,North,369,59,Male,3.213961080795296
2027-04-11,Widget A,East,706,36,Female,2.985595686708337
2027-04-12,Widget C,South,409,35,Female,2.22400389433267
2027-04-13,Widget D,East,231,54,Male,4.7088258591633245
2027-04-14,Widget C,North,650,47,Female,3.354344389397017
2027-04-15,Widget D,East,171,36,Male,2.6309568647663797
2027-04-16,Widget D,West,892,40,Female,3.6047078429744728
2027-04-17,Widget A,East,944,33,Female,4.07186703123922
2027-04-18,Widget C,North,771,18,Male,4.842912352912972
2027-04-19,Widget C,West,286,29,Female,2.9981966490703305
2027-04-20,Widget D,East,585,41,Male,1.4483940414030352
2027-04-21,Widget C,East,290,51,Male,2.7630632057461653
2027-04-22,Widget B,West,521,25,Male,2.9158822458138856
2027-04-23,Widget B,South,219,35,Female,4.587976312742695
2027-04-24,Widget C,West,319,65,Male,2.5792030738518124
2027-04-25,Widget C,South,152,22,Male,4.813297059548553
2027-04-26,Widget D,North,833,43,Female,2.940527630857339
2027-04-27,Widget B,North,550,47,Female,4.8951220039157155
2027-04-28,Widget B,West,511,30,Female,1.0327932845238488
2027-04-29,Widget A,West,742,36,Female,4.595261499225387
2027-04-30,Widget D,North,336,46,Female,4.724481807773403
2027-05-01,Widget A,South,857,20,Female,4.844083743060853
2027-05-02,Widget B,North,837,43,Male,1.0523061366984594
2027-05-03,Widget D,West,819,57,Female,1.686803346201236
2027-05-04,Widget C,North,505,29,Male,3.6150580123729448
2027-05-05,Widget D,West,707,19,Female,1.1018907669404285
2027-05-06,Widget C,West,521,28,Male,1.254435984706003
2027-05-07,Widget C,North,811,61,Male,1.8843154947737677
2027-05-08,Widget D,South,346,45,Female,3.0497590749755368
2027-05-09,Widget C,East,171,35,Female,3.18361023706723
2027-05-10,Widget A,North,929,30,Male,1.1370444911740174
2027-05-11,Widget B,East,284,54,Female,1.6814690031261246
2027-05-12,Widget C,North,105,39,Female,2.9988226933386213
2027-05-13,Widget A,East,305,29,Male,3.375762483773621
2027-05-14,Widget C,South,643,19,Male,1.5936067859448615
2027-05-15,Widget B,South,710,54,Male,2.5953656477878826
2027-05-16,Widget A,North,486,24,Female,4.6176057460678095
2027-05-17,Widget B,West,867,43,Female,4.995597148184688
2027-05-18,Widget B,East,798,43,Female,4.948857819324565
2027-05-19,Widget A,West,175,41,Female,4.5266980411474895
2027-05-20,Widget A,West,276,29,Male,2.578640351799783
2027-05-21,Widget A,West,926,33,Female,3.7462971682991366
2027-05-22,Widget D,South,898,40,Male,2.6663689111367948
2027-05-23,Widget A,North,448,57,Female,3.5941081072968113
2027-05-24,Widget A,North,354,26,Female,2.237729883877933
2027-05-25,Widget A,South,936,49,Male,3.424809014441328
2027-05-26,Widget A,South,801,32,Female,3.0950339862113996
2027-05-27,Widget C,North,407,54,Female,1.0979210632527998
2027-05-28,Widget D,West,444,30,Male,4.162811614984455
2027-05-29,Widget B,East,226,22,Female,1.0475913289806225
2027-05-30,Widget A,East,386,28,Male,2.172623769013207
2027-05-31,Widget C,East,865,27,Male,1.0236962618160095
2027-06-01,Widget C,West,824,69,Male,2.5048056531807927
2027-06-02,Widget C,North,861,30,Male,1.2526421126565572
2027-06-03,Widget B,South,695,58,Female,4.654043867324965
2027-06-04,Widget A,North,586,63,Female,2.6627171806514744
2027-06-05,Widget D,West,482,67,Female,2.8379830994576403
2027-06-06,Widget D,South,505,32,Male,2.3994009443634194
2027-06-07,Widget C,West,487,59,Female,3.510024616807065
2027-06-08,Widget B,East,624,24,Female,4.137632466472815
2027-06-09,Widget B,East,656,57,Female,3.5925869721959116
2027-06-10,Widget B,West,738,45,Female,3.99282847358051
2027-06-11,Widget D,South,725,49,Male,4.623894654037041
2027-06-12,Widget C,South,375,52,Male,4.454186126685714
2027-06-13,Widget A,North,599,32,Female,3.696233811014783
2027-06-14,Widget D,East,816,65,Male,1.8585518516177144
2027-06-15,Widget C,North,436,53,Female,3.5508114041677152
2027-06-16,Widget C,North,580,38,Female,3.0243323829620437
2027-06-17,Widget A,West,996,23,Female,3.8688769240416803
2027-06-18,Widget A,West,372,18,Male,4.331726593571659
2027-06-19,Widget A,North,157,21,Female,3.97088598874567
2027-06-20,Widget B,East,427,28,Male,4.3862446798451415
2027-06-21,Widget A,West,830,61,Male,1.2554654933640954
2027-06-22,Widget C,North,208,43,Female,1.1264801529498558
2027-06-23,Widget A,North,378,54,Male,2.034002270798376
2027-06-24,Widget C,North,785,40,Male,4.602664336434513
2027-06-25,Widget D,North,427,46,Female,4.294637003935895
2027-06-26,Widget B,North,875,38,Male,3.7309091911812464
2027-06-27,Widget D,North,414,65,Male,3.8030346697588637
2027-06-28,Widget D,West,573,62,Female,3.90668187703285
2027-06-29,Widget C,East,210,62,Female,4.770410801938988
2027-06-30,Widget D,North,798,66,Male,4.32876460923023
2027-07-01,Widget C,South,880,44,Female,3.49356154810819
2027-07-02,Widget A,West,328,56,Female,3.662861741028562
2027-07-03,Widget A,West,596,57,Male,1.8549610482444878
2027-07-04,Widget C,North,255,30,Male,3.62927530062509
2027-07-05,Widget A,West,572,40,Female,2.698716049673834
2027-07-06,Widget B,North,800,33,Male,1.611847482422975
2027-07-07,Widget D,East,371,47,Female,4.225611276986298
2027-07-08,Widget B,East,986,21,Female,3.0409883992125826
2027-07-09,Widget D,West,101,57,Male,4.909700166757686
2027-07-10,Widget A,West,857,33,Male,2.1267174178981
2027-07-11,Widget B,South,821,48,Female,2.922680449220307
2027-07-12,Widget A,West,610,59,Female,2.7919818186754726
2027-07-13,Widget D,South,385,42,Female,1.483118089730315
2027-07-14,Widget C,East,970,61,Female,2.704461115323118
2027-07-15,Widget C,East,112,29,Male,2.1502138256836996
2027-07-16,Widget B,North,707,43,Female,1.6412818854677376
2027-07-17,Widget A,East,597,54,Male,2.128622336144557
2027-07-18,Widget A,South,832,65,Male,1.933006765065568
2027-07-19,Widget B,West,337,50,Female,3.936294124023512
2027-07-20,Widget C,North,193,45,Male,1.1231007130366404
2027-07-21,Widget D,South,437,26,Male,3.4698509916528852
2027-07-22,Widget B,West,880,29,Female,4.042645368094426
2027-07-23,Widget D,North,270,22,Male,2.9228938258758927
2027-07-24,Widget C,East,705,69,Male,4.726259920031674
2027-07-25,Widget A,South,760,45,Female,3.831522780946141
2027-07-26,Widget C,West,723,52,Female,3.991694605245669
2027-07-27,Widget B,North,666,22,Female,1.787733949763481
2027-07-28,Widget A,North,948,51,Female,4.1091823033562935
2027-07-29,Widget B,East,566,63,Female,4.32837894433246
2027-07-30,Widget B,West,727,51,Female,2.4450655536239583
2027-07-31,Widget C,East,242,30,Female,1.853452272131885
2027-08-01,Widget B,East,300,56,Male,2.5402027168144667
2027-08-02,Widget C,West,279,59,Male,3.9584318760005486
2027-08-03,Widget A,West,813,62,Female,2.670556023474811
2027-08-04,Widget C,West,463,65,Male,3.9466075008991517
2027-08-05,Widget A,South,578,31,Male,1.4542581639101506
2027-08-06,Widget C,West,664,28,Female,4.224046841953937
2027-08-07,Widget D,North,570,59,Male,2.0128299265694296
2027-08-08,Widget D,East,483,55,Female,1.9957159508583748
2027-08-09,Widget B,South,791,21,Male,3.361523860815443
2027-08-10,Widget C,West,516,50,Female,1.2804721829879586
2027-08-11,Widget C,South,924,24,Male,1.1051909067386743
2027-08-12,Widget A,West,407,58,Male,2.044114661173797
2027-08-13,Widget B,South,748,25,Male,3.152270202939291
2027-08-14,Widget C,East,793,54,Female,4.630465544900909
2027-08-15,Widget B,East,466,68,Male,4.385740705229228
2027-08-16,Widget D,North,100,27,Male,2.961785839683902
2027-08-17,Widget C,North,143,60,Female,1.148207974773971
2027-08-18,Widget C,West,838,32,Female,3.1410109385172365
2027-08-19,Widget B,East,942,55,Male,3.819182399701182
2027-08-20,Widget C,South,197,32,Male,2.356658130100135
2027-08-21,Widget B,South,819,22,Male,1.4442532131266188
2027-08-22,Widget C,South,364,46,Male,2.1142718128226377
2027-08-23,Widget A,North,899,36,Female,4.086355457871256
2027-08-24,Widget B,South,882,68,Male,2.4049753291333134
2027-08-25,Widget C,North,239,27,Male,4.2479259627428405
2027-08-26,Widget D,North,580,29,Female,2.2780858072299033
2027-08-27,Widget C,West,336,21,Male,1.6542201536552725
2027-08-28,Widget D,South,171,48,Male,2.743393438054433
2027-08-29,Widget D,South,766,35,Male,2.809098049156556
2027-08-30,Widget A,East,289,33,Female,1.064432874197348
2027-08-31,Widget B,West,367,57,Female,1.4681802908253045
2027-09-01,Widget C,East,420,53,Male,1.7397040750912698
2027-09-02,Widget A,West,206,42,Male,1.4543492695146996
2027-09-03,Widget C,South,331,40,Female,2.3661043016854553
2027-09-04,Widget D,North,141,29,Male,4.858491422468072
2027-09-05,Widget B,North,801,51,Male,3.036890153308312
2027-09-06,Widget C,North,982,53,Female,3.510224095482586
2027-09-07,Widget C,North,238,54,Female,2.4255459140921127
2027-09-08,Widget D,North,714,20,Female,2.2939510465725843
2027-09-09,Widget C,East,782,26,Male,1.0925870876600334
2027-09-10,Widget C,West,962,35,Male,3.0013346227040896
2027-09-11,Widget D,South,372,60,Male,2.934436027006665
2027-09-12,Widget A,East,580,52,Male,1.6313229047244922
2027-09-13,Widget D,West,515,51,Female,4.057296000826815
2027-09-14,Widget A,North,605,58,Male,2.9706973212440118
2027-09-15,Widget B,West,832,31,Male,2.355975880646293
2027-09-16,Widget A,West,824,21,Female,1.5876356360917079
2027-09-17,Widget A,North,952,46,Female,3.2086433078840497
2027-09-18,Widget B,North,523,58,Male,4.0112681043552385
2027-09-19,Widget A,North,506,62,Female,2.1279974107398867
2027-09-20,Widget D,South,667,67,Female,1.8751774063068902
2027-09-21,Widget A,North,489,32,Male,3.087739856258308
2027-09-22,Widget B,South,441,45,Male,1.6213732100400677
2027-09-23,Widget D,North,713,59,Male,3.6664535463771397
2027-09-24,Widget B,South,592,33,Male,3.421374511776922
2027-09-25,Widget B,West,291,29,Female,1.3483281983657145
2027-09-26,Widget C,East,598,69,Female,1.1460815175254955
2027-09-27,Widget C,West,921,22,Male,3.4811546103543396
2027-09-28,Widget B,West,811,51,Male,2.177175095954963
2027-09-29,Widget B,North,332,59,Female,1.3457830126935941
2027-09-30,Widget B,South,326,18,Male,4.037714819825946
2027-10-01,Widget C,East,470,56,Male,2.2561760120705765
2027-10-02,Widget C,North,238,49,Male,2.8383981985528943
2027-10-03,Widget A,North,955,43,Male,1.947251709815077
2027-10-04,Widget A,North,916,34,Female,3.5092683134318583
2027-10-05,Widget B,West,248,65,Male,2.2059536614174378
2027-10-06,Widget D,South,214,44,Female,4.872083844910513
2027-10-07,Widget D,South,549,41,Male,3.8117901944676262
2027-10-08,Widget C,East,162,52,Male,1.5468891054938632
2027-10-09,Widget C,South,203,63,Female,2.666779358693867
2027-10-10,Widget C,South,950,59,Male,2.5416843989195144
2027-10-11,Widget B,North,970,56,Female,3.1369884428815324
2027-10-12,Widget D,North,767,43,Male,4.367722697917014
2027-10-13,Widget A,West,372,66,Male,3.333688060732007
2027-10-14,Widget B,North,105,55,Male,1.246226710399997
2027-10-15,Widget A,North,246,40,Male,3.62166278721142
2027-10-16,Widget A,North,283,39,Male,1.0330611917834336
2027-10-17,Widget B,North,127,21,Female,4.119841842161572
2027-10-18,Widget A,West,649,66,Female,3.666544289644968
2027-10-19,Widget D,North,218,26,Male,2.235142633410344
2027-10-20,Widget A,East,392,21,Male,2.169767218358063
2027-10-21,Widget D,East,470,24,Female,4.193091986185222
2027-10-22,Widget D,East,343,40,Female,4.133346767698482
2027-10-23,Widget D,East,679,19,Male,2.4092094175070398
2027-10-24,Widget C,North,825,66,Male,2.1957909123191213
2027-10-25,Widget A,East,317,41,Female,3.23929915553116
2027-10-26,Widget B,North,276,57,Male,1.0334626399365767
2027-10-27,Widget B,West,398,48,Female,1.3306681519461692
2027-10-28,Widget A,East,775,64,Male,1.504678360594947
2027-10-29,Widget C,South,157,48,Female,1.7416472713086968
2027-10-30,Widget C,East,368,64,Female,3.0480725067018763
2027-10-31,Widget D,East,407,57,Male,4.968967659444488
2027-11-01,Widget A,North,669,65,Female,3.610453606989414
2027-11-02,Widget A,East,387,68,Male,1.2451951777968944
2027-11-03,Widget B,South,204,60,Male,3.102317496248967
2027-11-04,Widget A,North,327,51,Male,2.9865808495580177
2027-11-05,Widget C,North,346,41,Male,1.576671263272198
2027-11-06,Widget A,West,799,66,Female,4.681089475209631
2027-11-07,Widget B,West,593,43,Male,2.763060990701476
2027-11-08,Widget D,East,182,33,Male,4.978236562438958
2027-11-09,Widget B,West,285,64,Male,2.680289181008657
2027-11-10,Widget B,West,351,30,Male,3.431830810734437
2027-11-11,Widget D,West,454,32,Female,1.4190501458057603
2027-11-12,Widget B,North,849,44,Male,2.816911295227477
2027-11-13,Widget B,North,971,21,Female,1.9550635760158932
2027-11-14,Widget A,North,795,33,Female,4.3422591942849404
2027-11-15,Widget A,West,895,47,Female,4.135678339470159
2027-11-16,Widget D,North,996,61,Male,4.296719998501434
2027-11-17,Widget A,West,309,47,Male,3.8944377510318056
2027-11-18,Widget A,North,915,53,Male,4.330732894480205
2027-11-19,Widget B,North,907,20,Male,1.8033150006996834
2027-11-20,Widget C,South,708,39,Female,2.8081751063192066
2027-11-21,Widget A,East,546,66,Female,3.7673875197838727
2027-11-22,Widget C,West,559,39,Male,3.5495699917405394
2027-11-23,Widget A,South,571,67,Male,3.865417931496348
2027-11-24,Widget A,North,819,67,Male,1.8970335326049268
2027-11-25,Widget D,West,469,66,Male,1.393738836179959
2027-11-26,Widget D,North,999,29,Male,4.667226312299105
2027-11-27,Widget D,East,591,38,Male,3.240687582269434
2027-11-28,Widget C,South,236,21,Male,1.6153036980296438
2027-11-29,Widget B,East,466,48,Female,4.173746327549447
2027-11-30,Widget A,South,283,61,Female,4.65971974651713
2027-12-01,Widget A,North,687,48,Female,1.6782540742844363
2027-12-02,Widget A,East,386,40,Female,4.269649821076442
2027-12-03,Widget C,East,571,37,Male,4.732900245276513
2027-12-04,Widget D,North,474,32,Male,4.753446401184069
2027-12-05,Widget B,East,753,40,Male,4.656625846614005
2027-12-06,Widget C,West,848,45,Male,3.185684049440411
2027-12-07,Widget D,South,636,33,Male,2.424845269015477
2027-12-08,Widget C,South,610,54,Female,1.0290912307760371
2027-12-09,Widget B,South,901,38,Male,1.2436489074861083
2027-12-10,Widget D,West,678,32,Female,2.7153560611895626
2027-12-11,Widget C,South,349,34,Male,2.5973045855660413
2027-12-12,Widget B,North,609,67,Female,1.7388556382795328
2027-12-13,Widget A,East,729,54,Male,2.5819201121266273
2027-12-14,Widget B,West,172,30,Female,1.6986002618214724
2027-12-15,Widget A,South,381,36,Male,4.395165011103362
2027-12-16,Widget C,North,459,47,Male,2.1927795115023954
2027-12-17,Widget D,East,109,62,Male,3.39425740063324
2027-12-18,Widget D,East,310,35,Male,3.011372247996347
2027-12-19,Widget C,West,934,31,Female,1.2075283103759689
2027-12-20,Widget D,West,251,53,Male,4.768934877964664
2027-12-21,Widget D,West,104,53,Female,3.1089039130019334
2027-12-22,Widget A,North,294,37,Male,2.3002305735672612
2027-12-23,Widget C,North,382,69,Female,1.632506278532273
2027-12-24,Widget B,West,563,36,Male,2.354106538907343
2027-12-25,Widget A,South,212,62,Male,1.082046412093558
2027-12-26,Widget C,East,370,61,Female,2.454232621393191
2027-12-27,Widget A,East,262,24,Male,3.1259437092180193
2027-12-28,Widget B,North,559,61,Male,4.487464983403779
2027-12-29,Widget B,East,204,21,Female,3.7494976707911905
2027-12-30,Widget C,South,792,51,Male,1.4463292525329656
2027-12-31,Widget B,East,655,19,Female,1.5909852977518444
2028-01-01,Widget A,North,381,22,Male,2.7124934712734987
2028-01-02,Widget B,North,786,27,Female,1.7828310065551514
2028-01-03,Widget A,South,261,49,Female,1.111399110331023
2028-01-04,Widget A,South,450,59,Female,4.220059520472281
2028-01-05,Widget B,East,533,58,Female,1.0780902827919765
2028-01-06,Widget C,East,951,30,Male,4.322758420792056
2028-01-07,Widget D,North,239,56,Male,1.576415852131864
2028-01-08,Widget B,South,570,22,Female,4.898713643228465
2028-01-09,Widget A,South,231,27,Male,3.4154956473047604
2028-01-10,Widget A,South,186,27,Male,3.939931886519582
2028-01-11,Widget B,East,787,55,Male,1.4419345118722595
2028-01-12,Widget C,South,282,44,Female,4.44841629380592
2028-01-13,Widget C,North,467,68,Male,4.356769371486154
2028-01-14,Widget A,North,228,38,Male,3.6119709261668707
2028-01-15,Widget A,East,345,25,Female,3.0090994583815496
2028-01-16,Widget C,West,700,18,Male,3.88595669252669
2028-01-17,Widget D,East,677,45,Female,1.0237128613475126
2028-01-18,Widget B,West,769,66,Female,3.3697630215938377
2028-01-19,Widget A,South,998,56,Female,4.389624539716946
2028-01-20,Widget A,East,477,31,Male,2.4275995486990194
2028-01-21,Widget C,North,248,38,Male,1.4331574259316673
2028-01-22,Widget B,South,951,47,Female,2.6835089989728247
2028-01-23,Widget C,North,532,38,Female,3.9084177962340276
2028-01-24,Widget B,South,727,66,Female,1.4292048414826901
2028-01-25,Widget B,East,825,26,Female,1.82419424085156
2028-01-26,Widget B,West,568,34,Female,1.5902073873147997
2028-01-27,Widget A,South,545,22,Female,4.1877910223009
2028-01-28,Widget D,West,580,48,Male,1.2515704898099473
2028-01-29,Widget C,South,983,69,Female,3.746346008457732
2028-01-30,Widget D,North,393,57,Female,2.4658276830127654
2028-01-31,Widget C,North,864,55,Female,4.02316497154121
2028-02-01,Widget B,South,242,60,Male,4.857533675136151
2028-02-02,Widget A,West,349,36,Male,1.4581811983459292
2028-02-03,Widget D,East,977,53,Male,2.257540164269834
2028-02-04,Widget A,East,401,67,Male,4.240501710875428
2028-02-05,Widget C,North,124,50,Female,2.064633544204706
2028-02-06,Widget A,East,888,30,Male,1.8604823881841637
2028-02-07,Widget A,North,988,31,Female,4.301511911475886
2028-02-08,Widget D,East,989,50,Female,4.948329456023881
2028-02-09,Widget B,South,169,46,Female,3.227522360591863
2028-02-10,Widget A,North,724,60,Female,2.112194993333357
2028-02-11,Widget B,North,974,66,Female,2.594263846400216
2028-02-12,Widget C,South,211,53,Female,1.680521309534436
2028-02-13,Widget A,North,463,61,Male,4.04754911556301
2028-02-14,Widget D,East,402,27,Male,4.093896071291072
2028-02-15,Widget C,East,570,48,Male,4.500483969529977
2028-02-16,Widget C,North,190,23,Male,1.1064102543862555
2028-02-17,Widget D,East,629,18,Male,3.247925366505517
2028-02-18,Widget A,West,760,24,Female,1.8570217373727376
2028-02-19,Widget A,North,838,44,Male,2.3635320619694284
2028-02-20,Widget C,South,825,38,Male,4.13982246114603
2028-02-21,Widget A,West,971,45,Male,1.7681346094459847
2028-02-22,Widget B,North,762,33,Female,3.5533670023243586
2028-02-23,Widget D,South,291,63,Female,3.6182647648943926
2028-02-24,Widget B,East,651,40,Female,4.816375659609203
2028-02-25,Widget A,South,341,69,Male,4.100643714115748
2028-02-26,Widget C,West,237,37,Male,4.214540588614774
2028-02-27,Widget D,East,444,55,Male,3.126402996071574
2028-02-28,Widget A,North,279,42,Male,1.7471232286494827
2028-02-29,Widget A,East,811,45,Male,2.7022534628734065
2028-03-01,Widget C,North,602,22,Female,3.1979582940472815
2028-03-02,Widget C,North,302,38,Male,3.7136770068548492
2028-03-03,Widget B,South,672,35,Female,3.430836447327709
2028-03-04,Widget D,South,291,64,Male,2.575911315668974
2028-03-05,Widget D,South,104,23,Female,2.0612524279833657
2028-03-06,Widget C,West,989,46,Female,1.6729233728147324
2028-03-07,Widget B,West,336,36,Female,3.7753815450890653
2028-03-08,Widget D,South,792,50,Female,3.58159469724994
2028-03-09,Widget C,West,410,18,Male,3.7494898630312266
2028-03-10,Widget A,East,648,62,Male,2.4901098112111795
2028-03-11,Widget D,East,155,20,Male,2.04963129028298
2028-03-12,Widget B,West,542,59,Female,4.038885314723702
2028-03-13,Widget B,West,336,38,Male,4.094589580221337
2028-03-14,Widget B,East,969,52,Male,2.8224654958673625
2028-03-15,Widget A,North,960,58,Male,3.4476163390692967
2028-03-16,Widget D,East,296,57,Male,2.494078656926965
2028-03-17,Widget D,East,684,20,Female,3.807788800479227
2028-03-18,Widget A,West,670,42,Female,4.342886386591485
2028-03-19,Widget D,East,851,62,Male,3.7529331093425977
2028-03-20,Widget A,West,613,55,Male,3.050330507388546
2028-03-21,Widget A,West,548,62,Male,2.8346318379694813
2028-03-22,Widget A,South,459,37,Female,3.569278603902977
2028-03-23,Widget B,East,799,69,Female,3.719243566405321
2028-03-24,Widget D,North,918,61,Female,3.234917774098156
2028-03-25,Widget A,South,129,62,Male,3.49976910042958
2028-03-26,Widget D,West,878,51,Female,1.386354729978129
2028-03-27,Widget B,West,207,38,Female,4.8070620645693065
2028-03-28,Widget A,North,943,65,Female,4.163092254928136
2028-03-29,Widget C,West,701,40,Female,2.4957114788271353
2028-03-30,Widget B,East,816,23,Female,3.25125044381452
2028-03-31,Widget C,South,990,68,Male,1.1892981205456854
2028-04-01,Widget D,West,544,30,Male,1.1649112559962416
2028-04-02,Widget D,West,992,66,Male,2.003193340447851
2028-04-03,Widget B,North,537,40,Male,3.758806569458493
2028-04-04,Widget D,East,831,26,Female,4.408590991200047
2028-04-05,Widget C,West,989,34,Male,3.2367435199193935
2028-04-06,Widget A,North,705,19,Male,3.1285309583294096
2028-04-07,Widget A,West,556,36,Male,2.609238135165864
2028-04-08,Widget A,North,714,36,Female,1.6463918238320847
2028-04-09,Widget B,North,834,24,Male,1.47341640530635
2028-04-10,Widget D,East,797,59,Female,4.042719044883864
2028-04-11,Widget C,West,795,59,Female,4.710014205186303
2028-04-12,Widget D,East,594,37,Female,2.8331328655450925
2028-04-13,Widget D,North,773,26,Male,3.637782634862553
2028-04-14,Widget D,South,346,34,Female,4.657830603523765
2028-04-15,Widget A,West,642,44,Male,1.3604545317365782
2028-04-16,Widget C,South,663,64,Male,4.081925812476119
2028-04-17,Widget C,West,956,19,Male,3.4672675375023005
2028-04-18,Widget D,East,687,53,Female,3.3945487153194454
2028-04-19,Widget A,East,996,36,Female,2.170161713926279
2028-04-20,Widget A,East,538,34,Male,3.7355734191107075
2028-04-21,Widget C,East,377,22,Female,4.179191019283106
2028-04-22,Widget A,East,651,56,Female,1.4514326597747886
2028-04-23,Widget A,South,712,35,Female,3.1340857239239353
2028-04-24,Widget A,East,210,24,Male,1.4050607239496387
2028-04-25,Widget B,North,484,34,Female,4.490296077190578
2028-04-26,Widget D,North,932,56,Female,3.030546890625389
2028-04-27,Widget C,South,860,53,Male,4.23186275704303
2028-04-28,Widget C,West,290,57,Female,2.472342550664857
2028-04-29,Widget B,North,589,62,Male,1.5003129072653016
2028-04-30,Widget D,West,793,21,Female,1.165997217542846
2028-05-01,Widget C,South,525,55,Female,2.126038483089502
2028-05-02,Widget A,West,504,42,Female,1.9769348014563142
2028-05-03,Widget C,West,434,22,Female,3.2414078960798474
2028-05-04,Widget A,West,308,47,Female,1.0869553522548294
2028-05-05,Widget B,West,121,29,Female,3.0822821771966935
2028-05-06,Widget A,South,777,21,Male,2.5670869680480126
2028-05-07,Widget C,North,710,41,Female,3.3084890796577686
2028-05-08,Widget C,East,307,46,Female,3.8096701126014585
2028-05-09,Widget C,West,107,26,Female,3.536367780319356
2028-05-10,Widget B,North,801,21,Male,4.938577477493466
2028-05-11,Widget B,North,786,68,Male,1.5530613755074842
2028-05-12,Widget D,South,884,41,Male,2.718948035719114
2028-05-13,Widget C,North,628,31,Female,2.6993229465732447
2028-05-14,Widget A,South,701,22,Female,2.6682128148116826
2028-05-15,Widget B,West,752,35,Male,3.6551935681706733
2028-05-16,Widget C,West,756,59,Male,2.95931224218689
2028-05-17,Widget C,East,265,36,Male,3.0697302392518524
2028-05-18,Widget B,East,948,29,Female,2.7294239685870587
2028-05-19,Widget D,East,595,35,Male,4.96679784407425
2028-05-20,Widget B,North,689,34,Female,4.710245395276169
2028-05-21,Widget B,West,528,47,Female,2.230896757457484
2028-05-22,Widget A,South,873,41,Female,1.4463756990666687
2028-05-23,Widget A,East,262,28,Male,4.359058896154412
2028-05-24,Widget D,South,465,52,Female,4.988681005702897
2028-05-25,Widget C,South,625,40,Male,2.170435576158582
2028-05-26,Widget B,East,338,34,Male,2.431139703367065
2028-05-27,Widget D,West,171,18,Male,4.766532725940811
2028-05-28,Widget A,East,544,32,Male,3.8445180720123595
2028-05-29,Widget B,South,754,49,Female,2.1825533271185447
2028-05-30,Widget C,East,921,26,Female,3.3241859651356602
2028-05-31,Widget A,South,608,32,Female,4.776918317457024
2028-06-01,Widget A,South,894,45,Female,4.247252427783114
2028-06-02,Widget A,East,368,41,Male,3.9673308549146387
2028-06-03,Widget D,North,852,52,Male,3.9479852469080896
2028-06-04,Widget C,East,514,39,Male,1.7120812971690813
2028-06-05,Widget B,North,344,44,Male,4.298724956911746
2028-06-06,Widget D,South,774,36,Female,2.1044745297738325
2028-06-07,Widget D,South,159,62,Male,4.721466631606118
2028-06-08,Widget D,North,105,29,Female,2.458559964055132
2028-06-09,Widget A,South,808,37,Male,4.430641588169026
2028-06-10,Widget C,North,669,18,Male,2.0649339780712057
2028-06-11,Widget D,North,916,38,Male,3.058107746328962
2028-06-12,Widget B,South,506,66,Male,1.4275411819562422
2028-06-13,Widget C,West,316,62,Female,3.640475611984696
2028-06-14,Widget B,North,125,18,Female,4.344317100667354
2028-06-15,Widget C,East,914,27,Female,3.8737891252096643
2028-06-16,Widget B,East,104,64,Female,3.0930340517546293
2028-06-17,Widget A,South,631,49,Male,1.180463514405838
2028-06-18,Widget D,West,489,56,Male,4.733764028683433
2028-06-19,Widget B,South,809,39,Female,3.8219581943145386
2028-06-20,Widget C,West,670,35,Female,3.983456953461332
2028-06-21,Widget D,North,547,65,Male,4.178722302043228
